,code,current,name,gender,country_name,nationality,height,weight,disciplines,events,birth_date,birth_country,residence_country,occupation,events_nb,disciplines_nb,Age,country_code,sport_family,Student,Employed,sport_group,code_athlete,Bronze Medal,Silver Medal,Gold Medal,medals_number,nb_days_medal,nb_discipline_medal,nb_event_medal,team_nb_medal
5863,1970296,True,van der VLIET Nikita,Female,Netherlands,Netherlands,173.0,,Handball,Women,2000-03-14,Netherlands,Denmark,Athlete,1,1,24,NLD,Handball,0,0,Team Sports,,,,,,,,,
5864,1970272,True,van VLIET Lois,Female,Netherlands,Netherlands,182.0,,Handball,Women,2005-08-15,,,,1,1,19,NLD,Handball,0,0,Team Sports,,,,,,,,,
5865,1972084,True,BURNET Taymir,Male,Netherlands,Netherlands,183.0,,Athletics,Mens 4x 100m Relay,1992-10-01,Netherlands,Netherlands,Athlete,1,1,32,NLD,Athletics,0,0,Athletics,,,,,,,,,
5866,1972087,True,CHOUKOUD Khalid,Male,Netherlands,Netherlands,176.0,,Athletics,Mens Marathon,1986-03-23,Morocco,Netherlands,Athlete,1,1,38,NLD,Athletics,0,0,Athletics,,,,,,,,,
5867,1972089,True,COMENENTIA Denzel,Male,Netherlands,Netherlands,188.0,,Athletics,Mens Hammer Throw,1995-11-25,Netherlands,United States,Athlete,1,1,29,NLD,Athletics,0,0,Athletics,,,,,,,,,
5868,1972090,True,van DAALEN Alida,Female,Netherlands,Netherlands,188.0,,Athletics,"Womens Discus Throw,Womens Shot Put",2002-04-12,Netherlands,United States,Athlete,2,1,22,NLD,Athletics,0,0,Athletics,,,,,,,,,
5869,1972093,True,DOKTER Sofie,Female,Netherlands,Netherlands,180.0,,Athletics,Womens Heptathlon,2002-12-19,Netherlands,Netherlands,Athlete,1,1,21,NLD,Athletics,0,0,Athletics,,,,,,,,,
5870,1972102,True,FOPPEN Mike,Male,Netherlands,Netherlands,186.0,,Athletics,Mens 5000m,1996-11-29,Netherlands,Netherlands,"Athlete, coach",1,1,27,NLD,Athletics,0,1,Athletics,,,,,,,,,
5871,1972111,True,van HUNENSTIJN Marije,Female,Netherlands,Netherlands,174.0,,Athletics,Womens 4x 100m Relay,1995-03-02,Netherlands,Netherlands,Athlete,1,1,29,NLD,Athletics,0,0,Athletics,,,,,,,,,
5872,1972117,True,van KLINKEN Jorinde,Female,Netherlands,Netherlands,181.0,,Athletics,"Womens Discus Throw,Womens Shot Put",2000-02-02,Netherlands,Netherlands,Athlete,2,1,24,NLD,Athletics,0,0,Athletics,,,,,,,,,
5873,1972121,True,KOSTER Maureen,Female,Netherlands,Netherlands,176.0,,Athletics,Womens 5000m,1992-07-03,Netherlands,,Athlete,1,1,32,NLD,Athletics,0,0,Athletics,,,,,,,,,
5874,1972123,True,LAROS Niels,Male,Netherlands,Netherlands,176.0,,Athletics,Mens 1500m,2005-04-17,Netherlands,Netherlands,Athlete,1,1,19,NLD,Athletics,0,0,Athletics,,,,,,,,,
5875,1972230,True,SCHILDER Jessica,Female,Netherlands,Netherlands,173.0,,Athletics,Womens Shot Put,1999-03-19,Netherlands,Netherlands,Athlete,1,1,25,NLD,Athletics,0,0,Athletics,,,,,,,,,
5876,1972233,True,NAGEEYE Abdi,Male,Netherlands,Netherlands,165.0,,Athletics,Mens Marathon,1989-03-02,Somalia,Netherlands,Athlete,1,1,35,NLD,Athletics,0,0,Athletics,,,,,,,,,
5877,1972236,True,OOSTERWEGEL Emma,Female,Netherlands,Netherlands,180.0,,Athletics,Womens Heptathlon,1998-06-29,Netherlands,Netherlands,Athlete,1,1,26,NLD,Athletics,0,0,Athletics,,,,,,,,,
5878,1972247,True,ROOSEN Sven,Male,Netherlands,Netherlands,192.0,,Athletics,Mens Decathlon,2001-07-27,Netherlands,Netherlands,Athlete,1,1,23,NLD,Athletics,0,0,Athletics,,,,,,,,,
5879,1972249,True,SAMUEL Jamile,Female,Netherlands,Netherlands,168.0,,Athletics,Womens 4x 100m Relay,1992-04-24,Netherlands,Netherlands,Athlete,1,1,32,NLD,Athletics,0,0,Athletics,,,,,,,,,
5880,1972261,True,SMIDT Nick,Male,Netherlands,Netherlands,188.0,,Athletics,Mens 400m Hurdles,1997-05-12,Netherlands,Netherlands,"Athlete, data-architect",1,1,27,NLD,Athletics,0,1,Athletics,,,,,,,,,
5881,1972274,True,VETTER Anouk,Female,Netherlands,Netherlands,177.0,,Athletics,Womens Heptathlon,1993-02-04,Netherlands,Netherlands,Athlete,1,1,31,NLD,Athletics,0,0,Athletics,,,,,,,,,
5882,1972275,True,VISSER Nadine,Female,Netherlands,Netherlands,175.0,,Athletics,Womens 100m Hurdles,1995-02-09,Netherlands,Netherlands,Athlete,1,1,29,NLD,Athletics,0,0,Athletics,,,,,,,,,
5883,1972277,True,VLOON Menno,Male,Netherlands,Netherlands,177.0,,Athletics,Mens Pole Vault,1994-05-11,Netherlands,Netherlands,Athlete,1,1,30,NLD,Athletics,0,0,Athletics,,,,,,,,,
5884,1972040,True,EKPO Nsikak,Male,Netherlands,Netherlands,186.0,,Athletics,Mens 4x 100m Relay,2003-04-14,,,Athlete,1,1,21,NLD,Athletics,0,0,Athletics,,,,,,,,,
5885,1972064,True,ADIGIDA Onyema,Male,Netherlands,Netherlands,193.0,,Athletics,Mens 4x 100m Relay,2000-01-07,,,Athlete,1,1,24,NLD,Athletics,0,0,Athletics,,,,,,,,,
5886,1972066,True,AFRIFA Elvis,Male,Netherlands,Netherlands,183.0,,Athletics,Mens 4x 100m Relay,1997-11-30,,,Athlete,1,1,26,NLD,Athletics,0,0,Athletics,,,,,,,,,
5887,1972075,True,BISSCHOPS Minke,Female,Netherlands,Netherlands,168.0,,Athletics,Womens 4x 100m Relay,2002-09-02,,,Athlete,1,1,22,NLD,Athletics,0,0,Athletics,,,,,,,,,
5888,1972088,True,CLARKE Ryan,Male,Netherlands,Netherlands,187.0,,Athletics,Mens 800m,1997-11-17,,,Athlete,1,1,27,NLD,Athletics,0,0,Athletics,,,,,,,,,
5889,1972127,True,LUIJTEN Anne,Female,Netherlands,Netherlands,183.0,,Athletics,Womens Marathon,1994-04-04,Netherlands,Netherlands,"Athlete, owner of running website hardloopnetwerk.nl",1,1,30,NLD,Athletics,0,1,Athletics,,,,,,,,,
5890,1972132,True,MARTINA Churandy,Male,Netherlands,Netherlands,178.0,,Athletics,Mens 4x 100m Relay,1984-07-03,,,,1,1,40,NLD,Athletics,0,0,Athletics,,,,,,,,,
5891,1972133,True,MO-AJOK Xavi,Male,Netherlands,Netherlands,183.0,,Athletics,Mens 4x 100m Relay,2002-09-16,,,Athlete,1,1,22,NLD,Athletics,0,0,Athletics,,,,,,,,,
5892,1972226,True,NILLESSEN Stefan,Male,Netherlands,Netherlands,195.0,,Athletics,Mens 1500m,2003-01-02,Netherlands,Netherlands,Athlete,1,1,21,NLD,Athletics,0,0,Athletics,,,,,,,,,
5893,1972266,True,TAAM Rik,Male,Netherlands,Netherlands,185.0,,Athletics,Mens Decathlon,1997-01-17,,,Athlete,1,1,27,NLD,Athletics,0,0,Athletics,,,,,,,,,
5894,1972268,True,TJIN-A-LIM Maayke,Female,Netherlands,Netherlands,176.0,,Athletics,Womens 100m Hurdles,1998-01-10,,Netherlands,Athlete,1,1,26,NLD,Athletics,0,0,Athletics,,,,,,,,,
5895,4968848,True,van den BERG Isabel,Female,Netherlands,Netherlands,169.0,,Athletics,Womens 4x 100m Relay,2005-02-02,,,Athlete,1,1,19,NLD,Athletics,0,0,Athletics,,,,,,,,,
5896,1933366,True,PIEK Selena,Female,Netherlands,Netherlands,167.0,,Badminton,Mixed Doubles,1991-09-30,Netherlands,Netherlands,Athlete,1,1,33,NLD,Badminton,0,0,Racket Sports,,,,,,,,,
5897,1933369,True,TABELING Robin,Male,Netherlands,Netherlands,180.0,,Badminton,Mixed Doubles,1994-04-24,Netherlands,Netherlands,Athlete,1,1,30,NLD,Badminton,0,0,Racket Sports,,,,,,,,,
5898,1968256,True,KLAMER Rachel,Female,Netherlands,Netherlands,,,Triathlon,Womens Individual,1990-10-08,Zimbabwe,Netherlands,Athlete,1,1,34,NLD,Triathlon,0,0,Cycling & Multi-Terrain Sports,,,,,,,,,
5899,1968257,True,KINGMA Maya,Female,Netherlands,Netherlands,,,Triathlon,Womens Individual,1995-09-08,Netherlands,Netherlands,Athlete,1,1,29,NLD,Triathlon,0,0,Cycling & Multi-Terrain Sports,,,,,,,,,
5900,1968258,True,MURRAY Richard,Male,Netherlands,Netherlands,,,Triathlon,Mens Individual,1989-01-04,South Africa,Netherlands,"Athlete, coach",1,1,35,NLD,Triathlon,0,1,Cycling & Multi-Terrain Sports,,,,,,,,,
5901,1968259,True,KOLKMAN Mitch,Male,Netherlands,Netherlands,,,Triathlon,Mens Individual,2002-09-19,Netherlands,Netherlands,,1,1,22,NLD,Triathlon,0,0,Cycling & Multi-Terrain Sports,,,,,,,,,
5902,1965473,True,MENNO,Male,Netherlands,Netherlands,,,Breaking,B-Boys,1989-02-07,Netherlands,Netherlands,"Athlete, dance school owner, clothing line owner, artist and amateur photographer",1,1,35,NLD,DanceSport,0,1,Gymnastics & Acrobatic Sports,,,,,,,,,
5903,1965474,True,LEE,Male,Netherlands,Netherlands,,,Breaking,B-Boys,2000-12-29,Netherlands,,,1,1,23,NLD,DanceSport,0,0,Gymnastics & Acrobatic Sports,,,,,,,,,
5904,1976843,True,BOONZAAIJER Janneke,Female,Netherlands,Netherlands,,,Equestrian,"Eventing Individual,Eventing Team",1996-09-06,Netherlands,Netherlands,"Athlete, business owner, coach, horse trainer",2,1,28,NLD,Equestrian,0,1,Equestrian Sports,,,,,,,,,
5905,1976854,True,GAL Edward,Male,Netherlands,Netherlands,,,Equestrian,Dressage Team,1970-03-04,Netherlands,Netherlands,"Athlete, coach, horse trainer",1,1,54,NLD,Equestrian,0,1,Equestrian Sports,,,,,,,,,
5906,1976857,True,GREVE Willem,Male,Netherlands,Netherlands,,,Equestrian,"Jumping Individual,Jumping Team",1983-02-26,Netherlands,Netherlands,"Athlete, coach, horse trainer",2,1,41,NLD,Equestrian,0,1,Equestrian Sports,,,,,,,,,
5907,1976864,True,van LIERE Dinja,Female,Netherlands,Netherlands,,,Equestrian,"Dressage Individual,Dressage Team",1990-08-16,Netherlands,Netherlands,"Athlete, horse trainer, coach",2,1,34,NLD,Equestrian,0,1,Equestrian Sports,,,,,,,,,
5908,1976867,True,MINDERHOUD Hans Peter,Male,Netherlands,Netherlands,,,Equestrian,"Dressage Individual,Dressage Team",1973-10-07,Netherlands,Netherlands,"Athlete, coach, horse trainer",2,1,51,NLD,Equestrian,0,1,Equestrian Sports,,,,,,,,,
5909,1976869,True,PEN Elaine,Female,Netherlands,Netherlands,,,Equestrian,"Eventing Individual,Eventing Team",1990-02-02,Netherlands,Netherlands,"Athlete, business owner, coach, horse trainer",2,1,34,NLD,Equestrian,0,1,Equestrian Sports,,,,,,,,,
5910,1976873,True,SCHOLTENS Emmelie,Female,Netherlands,Netherlands,,,Equestrian,"Dressage Individual,Dressage Team",1985-10-27,Netherlands,Netherlands,"Athlete, business owner, horse trainer, coach",2,1,39,NLD,Equestrian,0,1,Equestrian Sports,,,,,,,,,
5911,1976875,True,SMOLDERS Harrie,Male,Netherlands,Netherlands,,,Equestrian,"Jumping Individual,Jumping Team",1980-05-10,Netherlands,Netherlands,"Athlete, coach, horse trainer",2,1,44,NLD,Equestrian,0,1,Equestrian Sports,,,,,,,,,
5912,1976851,True,EMMEN Kim,Female,Netherlands,Netherlands,,,Equestrian,Jumping Team,1995-03-21,,,Athlete,1,1,29,NLD,Equestrian,0,0,Equestrian Sports,,,,,,,,,
5913,1976860,True,de JONG Sanne,Female,Netherlands,Netherlands,,,Equestrian,"Eventing Individual,Eventing Team",1994-12-17,Netherlands,Netherlands,Athlete,2,1,29,NLD,Equestrian,0,0,Equestrian Sports,,,,,,,,,
5914,1976863,True,KOOREMANS Raf,Male,Netherlands,Netherlands,,,Equestrian,"Eventing Individual,Eventing Team",1977-03-08,,Belgium,"Athlete, business owner, coach, horse trainer",2,1,47,NLD,Equestrian,0,1,Equestrian Sports,,,,,,,,,
5915,1970190,True,VISSER Naomi,Female,Netherlands,Netherlands,,,Artistic Gymnastics,"Women,Womens All-Around,Womens Balance Beam,Womens Floor Exercise,Womens Uneven Bars,Womens Vault,Womens Team",2001-08-24,Netherlands,Netherlands,Athlete,7,1,23,NLD,Gymnastics,0,0,Gymnastics & Acrobatic Sports,,,,,,,,,
5916,1970191,True,VEERMAN Sanna,Female,Netherlands,Netherlands,,,Artistic Gymnastics,"Women,Womens Balance Beam,Womens Floor Exercise,Womens Uneven Bars,Womens Vault,Womens Team",2002-01-29,Netherlands,Netherlands,"Athlete, media producer",6,1,22,NLD,Gymnastics,0,1,Gymnastics & Acrobatic Sports,,,,,,,,,
